time_TC_1,Temp_TC_1,time_TC_2,Temp_TC_2,time_TC_3,Temp_TC_3,time_TC_4,Temp_TC_4,time_TC_5,Temp_TC_5,time_TC_6,Temp_TC_6,time_TC_7,Temp_TC_7,time_TC_8,Temp_TC_8,time_TC_9,Temp_TC_9,time_TC_10,Temp_TC_10,
9.1600E+1,1.2448E+2,9.1600E+1,1.3587E+2,9.1600E+1,1.3976E+2,9.1600E+1,3.1471E+2,9.1600E+1,3.4525E+2,9.1600E+1,1.9282E+2,9.1600E+1,1.9562E+2,9.1600E+1,2.0031E+2,9.1600E+1,1.3360E+2,9.1600E+1,1.2581E+2,
9.1620E+1,1.2454E+2,9.1620E+1,1.3596E+2,9.1620E+1,1.3976E+2,9.1620E+1,3.1442E+2,9.1620E+1,3.4493E+2,9.1620E+1,1.9279E+2,9.1620E+1,1.9554E+2,9.1620E+1,2.0036E+2,9.1620E+1,1.3368E+2,9.1620E+1,1.2585E+2,
9.1640E+1,1.2449E+2,9.1640E+1,1.3592E+2,9.1640E+1,1.3972E+2,9.1640E+1,3.1420E+2,9.1640E+1,3.4468E+2,9.1640E+1,1.9261E+2,9.1640E+1,1.9555E+2,9.1640E+1,2.0026E+2,9.1640E+1,1.3363E+2,9.1640E+1,1.2583E+2,
9.1660E+1,1.2444E+2,9.1660E+1,1.3585E+2,9.1660E+1,1.3971E+2,9.1660E+1,3.1383E+2,9.1660E+1,3.4426E+2,9.1660E+1,1.9256E+2,9.1660E+1,1.9547E+2,9.1660E+1,2.0020E+2,9.1660E+1,1.3348E+2,9.1660E+1,1.2586E+2,
9.1680E+1,1.2443E+2,9.1680E+1,1.3584E+2,9.1680E+1,1.3964E+2,9.1680E+1,3.1355E+2,9.1680E+1,3.4391E+2,9.1680E+1,1.9263E+2,9.1680E+1,1.9530E+2,9.1680E+1,1.9999E+2,9.1680E+1,1.3341E+2,9.1680E+1,1.2566E+2,
9.1700E+1,1.2456E+2,9.1700E+1,1.3588E+2,9.1700E+1,1.3975E+2,9.1700E+1,3.1350E+2,9.1700E+1,3.4360E+2,9.1700E+1,1.9251E+2,9.1700E+1,1.9544E+2,9.1700E+1,2.0012E+2,9.1700E+1,1.3356E+2,9.1700E+1,1.2571E+2,
9.1720E+1,1.2446E+2,9.1720E+1,1.3561E+2,9.1720E+1,1.3955E+2,9.1720E+1,3.1294E+2,9.1720E+1,3.4318E+2,9.1720E+1,1.9228E+2,9.1720E+1,1.9514E+2,9.1720E+1,1.9992E+2,9.1720E+1,1.3333E+2,9.1720E+1,1.2559E+2,
9.1740E+1,1.2437E+2,9.1740E+1,1.3569E+2,9.1740E+1,1.3969E+2,9.1740E+1,3.1274E+2,9.1740E+1,3.4300E+2,9.1740E+1,1.9235E+2,9.1740E+1,1.9515E+2,9.1740E+1,1.9987E+2,9.1740E+1,1.3355E+2,9.1740E+1,1.2556E+2,
9.1760E+1,1.2441E+2,9.1760E+1,1.3586E+2,9.1760E+1,1.3973E+2,9.1760E+1,3.1265E+2,9.1760E+1,3.4264E+2,9.1760E+1,1.9236E+2,9.1760E+1,1.9505E+2,9.1760E+1,1.9990E+2,9.1760E+1,1.3355E+2,9.1760E+1,1.2567E+2,
9.1780E+1,1.2436E+2,9.1780E+1,1.3580E+2,9.1780E+1,1.3957E+2,9.1780E+1,3.1229E+2,9.1780E+1,3.4217E+2,9.1780E+1,1.9228E+2,9.1780E+1,1.9510E+2,9.1780E+1,1.9975E+2,9.1780E+1,1.3336E+2,9.1780E+1,1.2544E+2,
9.1800E+1,1.2446E+2,9.1800E+1,1.3575E+2,9.1800E+1,1.3957E+2,9.1800E+1,3.1206E+2,9.1800E+1,3.4197E+2,9.1800E+1,1.9223E+2,9.1800E+1,1.9503E+2,9.1800E+1,1.9980E+2,9.1800E+1,1.3341E+2,9.1800E+1,1.2544E+2,
9.1820E+1,1.2449E+2,9.1820E+1,1.3583E+2,9.1820E+1,1.3967E+2,9.1820E+1,3.1179E+2,9.1820E+1,3.4170E+2,9.1820E+1,1.9227E+2,9.1820E+1,1.9505E+2,9.1820E+1,1.9981E+2,9.1820E+1,1.3349E+2,9.1820E+1,1.2546E+2,
9.1840E+1,1.2435E+2,9.1840E+1,1.3585E+2,9.1840E+1,1.3957E+2,9.1840E+1,3.1171E+2,9.1840E+1,3.4139E+2,9.1840E+1,1.9223E+2,9.1840E+1,1.9491E+2,9.1840E+1,1.9965E+2,9.1840E+1,1.3341E+2,9.1840E+1,1.2548E+2,
9.1860E+1,1.2431E+2,9.1860E+1,1.3574E+2,9.1860E+1,1.3949E+2,9.1860E+1,3.1125E+2,9.1860E+1,3.4097E+2,9.1860E+1,1.9208E+2,9.1860E+1,1.9486E+2,9.1860E+1,1.9952E+2,9.1860E+1,1.3325E+2,9.1860E+1,1.2549E+2,
9.1880E+1,1.2425E+2,9.1880E+1,1.3568E+2,9.1880E+1,1.3941E+2,9.1880E+1,3.1107E+2,9.1880E+1,3.4064E+2,9.1880E+1,1.9205E+2,9.1880E+1,1.9479E+2,9.1880E+1,1.9951E+2,9.1880E+1,1.3332E+2,9.1880E+1,1.2555E+2,
9.1900E+1,1.2435E+2,9.1900E+1,1.3570E+2,9.1900E+1,1.3949E+2,9.1900E+1,3.1080E+2,9.1900E+1,3.4043E+2,9.1900E+1,1.9203E+2,9.1900E+1,1.9473E+2,9.1900E+1,1.9948E+2,9.1900E+1,1.3334E+2,9.1900E+1,1.2544E+2,
9.1920E+1,1.2421E+2,9.1920E+1,1.3560E+2,9.1920E+1,1.3941E+2,9.1920E+1,3.1034E+2,9.1920E+1,3.3993E+2,9.1920E+1,1.9180E+2,9.1920E+1,1.9463E+2,9.1920E+1,1.9934E+2,9.1920E+1,1.3318E+2,9.1920E+1,1.2538E+2,
9.1940E+1,1.2424E+2,9.1940E+1,1.3556E+2,9.1940E+1,1.3951E+2,9.1940E+1,3.1025E+2,9.1940E+1,3.3965E+2,9.1940E+1,1.9177E+2,9.1940E+1,1.9461E+2,9.1940E+1,1.9922E+2,9.1940E+1,1.3319E+2,9.1940E+1,1.2536E+2,
9.1960E+1,1.2426E+2,9.1960E+1,1.3566E+2,9.1960E+1,1.3946E+2,9.1960E+1,3.1006E+2,9.1960E+1,3.3933E+2,9.1960E+1,1.9184E+2,9.1960E+1,1.9454E+2,9.1960E+1,1.9931E+2,9.1960E+1,1.3323E+2,9.1960E+1,1.2538E+2,
9.1980E+1,1.2420E+2,9.1980E+1,1.3562E+2,9.1980E+1,1.3941E+2,9.1980E+1,3.0969E+2,9.1980E+1,3.3889E+2,9.1980E+1,1.9179E+2,9.1980E+1,1.9447E+2,9.1980E+1,1.9918E+2,9.1980E+1,1.3315E+2,9.1980E+1,1.2538E+2,
9.2000E+1,1.2414E+2,9.2000E+1,1.3551E+2,9.2000E+1,1.3940E+2,9.2000E+1,3.0943E+2,9.2000E+1,3.3859E+2,9.2000E+1,1.9163E+2,9.2000E+1,1.9442E+2,9.2000E+1,1.9903E+2,9.2000E+1,1.3315E+2,9.2000E+1,1.2529E+2,
9.2020E+1,1.2415E+2,9.2020E+1,1.3552E+2,9.2020E+1,1.3938E+2,9.2020E+1,3.0916E+2,9.2020E+1,3.3830E+2,9.2020E+1,1.9162E+2,9.2020E+1,1.9424E+2,9.2020E+1,1.9902E+2,9.2020E+1,1.3309E+2,9.2020E+1,1.2525E+2,
